order_id,order_line_id,order_date,ship_date,customer_id,customer_name,product_id,product_name,quantity_mt,unit_price,total_amount,currency,sales_region,sales_channel,customer_segment,contract_id,discount_pct,rebate_amount,freight_cost,ship_from_site,ship_to_location,incoterms,net_revenue,week_start
ORD-00001299,1,2025-02-26,2025-03-06,CUST-00111,Industrial Manufacturing,STY-001,Styrene Monomer,30.8,1363.01,41980.71,USD,Middle East,Distributor,Agricultural,CTR-00111,0,201.05,138.6,SITE-NWE-02,Middle East Distribution,DAP,41842.11,2025-02-24
ORD-00001300,1,2025-02-26,2025-03-04,CUST-00124,Global Partners,PP-COPOLY,Polypropylene Copolymer,16.6,1679.94,27887.0,USD,North America,Contract,Construction,,0,32.7,41.5,SITE-USG-01,North America Distribution,DAP,27845.5,2025-02-24
ORD-00001301,1,2025-02-26,2025-03-11,CUST-00167,National Corp,MMA-001,Methyl Methacrylate,283.9,1753.63,497855.56,USD,Middle East,Direct,Industrial,CTR-00167,5,905.63,1277.55,SITE-NEA-01,Middle East Distribution,DDP,471685.23,2025-02-24
ORD-00001302,1,2025-02-26,2025-03-09,CUST-00184,Premier Industries,PVC-001,PVC Suspension Grade,11.2,1382.77,15487.02,USD,Asia Pacific,Contract,Automotive,CTR-00184,1,199.22,56.0,SITE-NEA-01,Asia Pacific Distribution,DDP,15276.15,2025-02-24
ORD-00001303,1,2025-02-26,2025-03-06,CUST-00137,National Industries,MEG-001,Monoethylene Glycol,16.3,924.57,15070.49,USD,Latin America,Distributor,Construction,CTR-00137,1,59.69,97.8,SITE-NEA-01,Latin America Distribution,DAP,14821.99,2025-02-24
ORD-00001304,1,2025-02-26,2025-03-07,CUST-00057,Premier Holdings,TOL-001,Toluene,428.1,956.17,409336.38,USD,Latin America,Contract,Agricultural,CTR-00057,3,4015.31,2568.6,SITE-USG-02,Latin America Distribution,DAP,394487.69,2025-02-24
ORD-00001305,1,2025-02-26,2025-03-02,CUST-00138,Premier Manufacturing,ETH-001,Ethylene,20.3,1091.18,22150.95,USD,Latin America,Spot,Automotive,CTR-00138,0,270.09,121.8,SITE-NEA-02,Latin America Distribution,DDP,22029.15,2025-02-24
ORD-00001306,1,2025-02-26,2025-03-08,CUST-00105,National Group,STY-001,Styrene Monomer,23.3,1316.08,30664.66,USD,Middle East,Spot,Consumer,CTR-00105,0,428.63,104.85,SITE-NEA-01,Middle East Distribution,FOB,30559.81,2025-02-24
ORD-00001307,1,2025-02-26,2025-03-04,CUST-00038,National Chemicals,PVC-001,PVC Suspension Grade,8.7,1349.57,11741.26,USD,Latin America,Direct,Agricultural,CTR-00038,1,137.95,52.2,SITE-NWE-02,Latin America Distribution,CIF,11571.65,2025-02-24
ORD-00001308,1,2025-02-26,2025-03-11,CUST-00170,Pacific Holdings,PP-HOMO,Polypropylene Homopolymer,278.0,1671.56,464693.68,USD,North America,Spot,Automotive,CTR-00170,5,4965.64,695.0,SITE-USG-02,North America Distribution,FOB,440764.0,2025-02-24
ORD-00001309,1,2025-02-26,2025-03-05,CUST-00052,Global Group,HDPE-001,HDPE Film Grade,22.4,1545.65,34622.56,USD,Latin America,Contract,Automotive,,0,667.65,134.4,SITE-NEA-02,Latin America Distribution,FOB,34488.16,2025-02-24
ORD-00001310,1,2025-02-27,2025-03-12,CUST-00153,Industrial Manufacturing,PP-001,Propylene Polymer Grade,3.4,1238.27,4210.12,USD,Asia Pacific,Contract,Consumer,CTR-00153,0,44.12,17.0,SITE-NEA-02,Asia Pacific Distribution,CIF,4193.12,2025-02-24
ORD-00001311,1,2025-02-27,2025-03-10,CUST-00192,Global Group,PP-COPOLY,Polypropylene Copolymer,42.2,1626.47,68637.03,USD,Middle East,Spot,Consumer,CTR-00192,0,61.39,189.9,SITE-NWE-01,Middle East Distribution,CIF,68447.13,2025-02-24
ORD-00001312,1,2025-02-27,2025-03-03,CUST-00077,Pacific Corp,PP-HOMO,Polypropylene Homopolymer,224.1,1792.96,401802.34,USD,Middle East,Contract,Construction,CTR-00077,3,7171.02,1008.45,SITE-NEA-01,Middle East Distribution,DDP,388739.82,2025-02-24
ORD-00001313,1,2025-02-27,2025-03-03,CUST-00035,Pacific Group,LDPE-001,LDPE Injection Grade,126.3,1568.83,198143.23,USD,Asia Pacific,Distributor,Agricultural,CTR-00035,1,2263.37,631.5,SITE-NEA-01,Asia Pacific Distribution,FOB,195530.3,2025-02-24
ORD-00001314,1,2025-02-27,2025-03-02,CUST-00096,Industrial LLC,HDPE-001,HDPE Film Grade,12.2,1310.35,15986.27,USD,Europe,Contract,Agricultural,,1,220.42,48.8,SITE-NWE-02,Europe Distribution,DDP,15777.61,2025-02-24
ORD-00001315,1,2025-02-27,2025-03-02,CUST-00034,National Industries,BEN-001,Benzene,1.6,1061.0,1697.6,USD,Asia Pacific,Distributor,Consumer,CTR-00034,1,31.07,8.0,SITE-NEA-01,Asia Pacific Distribution,DDP,1672.62,2025-02-24
ORD-00001316,1,2025-02-27,2025-03-04,CUST-00199,Premier Corp,BUT-001,Butadiene,97.7,1408.66,137626.08,USD,Latin America,Contract,Industrial,CTR-00199,1,1023.34,586.2,SITE-NEA-01,Latin America Distribution,DAP,135663.62,2025-02-24
ORD-00001317,1,2025-02-27,2025-03-02,CUST-00072,Industrial Partners,LDPE-001,LDPE Injection Grade,14.7,1719.47,25276.21,USD,Latin America,Distributor,Construction,,0,124.45,88.2,SITE-NWE-02,Latin America Distribution,DDP,25188.01,2025-02-24
ORD-00001318,1,2025-02-27,2025-03-08,CUST-00172,Premier Manufacturing,MMA-001,Methyl Methacrylate,4.5,1983.99,8927.96,USD,Middle East,Spot,Automotive,,0,156.9,20.25,SITE-USG-01,Middle East Distribution,DDP,8907.71,2025-02-24
ORD-00001319,1,2025-02-27,2025-03-08,CUST-00181,United Holdings,PP-COPOLY,Polypropylene Copolymer,0.7,1721.1,1204.77,USD,North America,Direct,Automotive,CTR-00181,0,9.97,1.75,SITE-USG-01,North America Distribution,DDP,1203.02,2025-02-24
ORD-00001320,1,2025-02-27,2025-03-05,CUST-00186,Atlantic Holdings,XYL-001,Mixed Xylenes,52.0,1086.4,56492.8,USD,Middle East,Contract,Consumer,,1,11.78,234.0,SITE-NEA-02,Middle East Distribution,DAP,55693.87,2025-02-24
ORD-00001321,1,2025-02-27,2025-03-02,CUST-00175,Atlantic Corp,MMA-001,Methyl Methacrylate,21.2,1821.87,38623.64,USD,Asia Pacific,Contract,Agricultural,,0,532.62,106.0,SITE-NEA-01,Asia Pacific Distribution,FOB,38517.64,2025-02-24
ORD-00001322,1,2025-02-27,2025-03-12,CUST-00194,Industrial Partners,PP-HOMO,Polypropylene Homopolymer,20.2,1654.21,33415.04,USD,Latin America,Direct,Consumer,,1,602.95,121.2,SITE-USG-02,Latin America Distribution,DAP,32959.69,2025-02-24
ORD-00001323,1,2025-02-27,2025-03-03,CUST-00039,National Group,DEG-001,Diethylene Glycol,4.5,942.12,4239.54,USD,Latin America,Distributor,Consumer,CTR-00039,0,14.19,27.0,SITE-NWE-01,Latin America Distribution,DDP,4212.54,2025-02-24
ORD-00001324,1,2025-02-27,2025-03-12,CUST-00126,Global LLC,PP-COPOLY,Polypropylene Copolymer,2.1,1561.74,3279.65,USD,Europe,Contract,Industrial,,0,18.79,8.4,SITE-NWE-01,Europe Distribution,DDP,3271.25,2025-02-24
ORD-00001325,1,2025-02-27,2025-03-03,CUST-00113,Advanced Manufacturing,DEG-001,Diethylene Glycol,20.3,915.64,18587.49,USD,Asia Pacific,Direct,Agricultural,CTR-00113,0,329.22,101.5,SITE-NEA-01,Asia Pacific Distribution,CIF,18485.99,2025-02-24
ORD-00001326,1,2025-02-27,2025-03-03,CUST-00080,Industrial Holdings,PP-COPOLY,Polypropylene Copolymer,301.1,1696.43,510795.07,USD,Middle East,Contract,Agricultural,,1,5294.14,1354.95,SITE-NEA-02,Middle East Distribution,FOB,504332.17,2025-02-24
ORD-00001327,1,2025-02-27,2025-03-09,CUST-00110,Atlantic Partners,PP-HOMO,Polypropylene Homopolymer,21.8,1700.4,37068.72,USD,Latin America,Contract,Automotive,,0,169.51,130.8,SITE-NWE-02,Latin America Distribution,DAP,36937.92,2025-02-24
ORD-00001328,1,2025-02-27,2025-03-04,CUST-00123,National Industries,STY-001,Styrene Monomer,36.1,1240.23,44772.3,USD,Middle East,Direct,Agricultural,CTR-00123,0,722.1,162.45,SITE-NWE-02,Middle East Distribution,CIF,44609.85,2025-02-24
ORD-00001329,1,2025-02-27,2025-03-08,CUST-00194,Industrial Partners,PVC-001,PVC Suspension Grade,53.6,1300.27,69694.47,USD,Latin America,Spot,Consumer,CTR-00194,1,198.99,321.6,SITE-USG-01,Latin America Distribution,FOB,68675.93,2025-02-24
ORD-00001330,1,2025-02-27,2025-03-12,CUST-00198,United Partners,PP-COPOLY,Polypropylene Copolymer,38.1,1594.94,60767.21,USD,Europe,Distributor,Automotive,CTR-00198,5,881.02,152.4,SITE-NWE-01,Europe Distribution,FOB,57576.45,2025-02-24
ORD-00001331,1,2025-02-27,2025-03-11,CUST-00176,Pacific Chemicals,XYL-001,Mixed Xylenes,6.1,970.45,5919.74,USD,Europe,Direct,Consumer,CTR-00176,0,40.41,24.4,SITE-NWE-01,Europe Distribution,DDP,5895.34,2025-02-24
ORD-00001332,1,2025-02-27,2025-03-04,CUST-00045,United Chemicals,HDPE-001,HDPE Film Grade,17.9,1368.33,24493.11,USD,North America,Spot,Industrial,CTR-00045,0,441.64,44.75,SITE-USG-01,North America Distribution,FOB,24448.36,2025-02-24
ORD-00001333,1,2025-02-27,2025-03-08,CUST-00081,Pacific Group,PS-001,Polystyrene GPPS,61.1,1415.78,86504.16,USD,Asia Pacific,Contract,Automotive,,3,504.85,305.5,SITE-NEA-01,Asia Pacific Distribution,FOB,83603.54,2025-02-24
ORD-00001334,1,2025-02-27,2025-03-05,CUST-00170,Pacific Holdings,LLDPE-001,LLDPE C4,1299.0,1395.38,1812598.62,USD,North America,Distributor,Automotive,CTR-00170,5,12176.63,3247.5,SITE-USG-02,North America Distribution,DAP,1718721.19,2025-02-24
ORD-00001335,1,2025-02-27,2025-03-02,CUST-00171,Advanced Industries,MMA-001,Methyl Methacrylate,564.6,1755.49,991149.65,USD,Latin America,Contract,Automotive,,3,4872.02,3387.6,SITE-USG-02,Latin America Distribution,DDP,958027.56,2025-02-24
ORD-00001336,1,2025-02-27,2025-03-10,CUST-00157,United Manufacturing,PP-001,Propylene Polymer Grade,68.9,1234.19,85035.69,USD,Europe,Distributor,Consumer,,0,1639.79,275.6,SITE-NWE-01,Europe Distribution,FOB,84760.09,2025-02-24
ORD-00001337,1,2025-02-27,2025-03-03,CUST-00144,Atlantic LLC,PP-HOMO,Polypropylene Homopolymer,7.6,1415.54,10758.1,USD,Europe,Direct,Construction,CTR-00144,1,114.96,30.4,SITE-NWE-01,Europe Distribution,CIF,10620.12,2025-02-24
ORD-00001338,1,2025-02-27,2025-03-13,CUST-00030,Pacific Group,ACN-001,Acrylonitrile,197.9,1494.37,295735.82,USD,Europe,Spot,Agricultural,CTR-00030,3,848.68,791.6,SITE-NWE-01,Europe Distribution,FOB,286072.15,2025-02-24
ORD-00001339,1,2025-02-27,2025-03-12,CUST-00039,National Group,ACN-001,Acrylonitrile,7.0,1759.76,12318.32,USD,Latin America,Distributor,Consumer,,0,0.84,42.0,SITE-NWE-01,Latin America Distribution,FOB,12276.32,2025-02-24
ORD-00001340,1,2025-02-27,2025-03-08,CUST-00158,United Group,BUT-001,Butadiene,30.1,1338.17,40278.92,USD,Asia Pacific,Direct,Industrial,CTR-00158,0,613.99,150.5,SITE-NEA-01,Asia Pacific Distribution,FOB,40128.42,2025-02-24
ORD-00001341,1,2025-02-27,2025-03-11,CUST-00037,Pacific LLC,BEN-001,Benzene,31.0,991.11,30724.41,USD,Asia Pacific,Direct,Construction,,1,506.34,155.0,SITE-NEA-01,Asia Pacific Distribution,DAP,30262.17,2025-02-24
ORD-00001342,1,2025-02-27,2025-03-11,CUST-00029,Premier Group,PP-002,Propylene Chemical Grade,7.8,1287.11,10039.46,USD,Europe,Contract,Automotive,,5,123.7,31.2,SITE-NWE-02,Europe Distribution,DAP,9506.29,2025-02-24
ORD-00001343,1,2025-02-27,2025-03-13,CUST-00104,Atlantic Group,ACN-001,Acrylonitrile,74.0,1566.81,115943.94,USD,Latin America,Distributor,Consumer,CTR-00104,1,1420.56,444.0,SITE-USG-02,Latin America Distribution,DDP,114340.5,2025-02-24
ORD-00001344,1,2025-02-27,2025-03-12,CUST-00111,Industrial Manufacturing,STY-001,Styrene Monomer,25.1,1247.27,31306.48,USD,Middle East,Contract,Agricultural,CTR-00111,0,562.63,112.95,SITE-NEA-02,Middle East Distribution,DAP,31193.53,2025-02-24
ORD-00001345,1,2025-02-27,2025-03-10,CUST-00135,United Chemicals,PP-001,Propylene Polymer Grade,257.6,1279.1,329496.16,USD,Asia Pacific,Spot,Automotive,,3,1890.41,1288.0,SITE-NEA-01,Asia Pacific Distribution,CIF,318323.28,2025-02-24
ORD-00001346,1,2025-02-27,2025-03-08,CUST-00024,National Industries,PS-001,Polystyrene GPPS,51.4,1390.07,71449.6,USD,North America,Spot,Industrial,CTR-00024,0,525.98,128.5,SITE-USG-01,North America Distribution,FOB,71321.1,2025-02-24
ORD-00001347,1,2025-02-27,2025-03-08,CUST-00140,Global Holdings,MMA-001,Methyl Methacrylate,7.1,1850.31,13137.2,USD,Europe,Spot,Construction,,0,120.84,28.4,SITE-NWE-02,Europe Distribution,CIF,13108.8,2025-02-24
ORD-00001348,1,2025-02-27,2025-03-08,CUST-00061,Industrial LLC,ACN-001,Acrylonitrile,9.8,1462.49,14332.4,USD,North America,Distributor,Construction,CTR-00061,0,101.17,24.5,SITE-USG-02,North America Distribution,DAP,14307.9,2025-02-24
ORD-00001349,1,2025-02-27,2025-03-08,CUST-00031,Industrial Holdings,PP-002,Propylene Chemical Grade,19.1,1260.03,24066.57,USD,Europe,Contract,Consumer,CTR-00031,0,217.71,76.4,SITE-NWE-01,Europe Distribution,DAP,23990.17,2025-02-24
ORD-00001350,1,2025-02-27,2025-03-09,CUST-00095,Advanced Holdings,MEG-001,Monoethylene Glycol,23.3,861.42,20071.09,USD,Latin America,Spot,Industrial,CTR-00095,1,267.1,139.8,SITE-USG-02,Latin America Distribution,CIF,19730.58,2025-02-24
ORD-00001351,1,2025-02-27,2025-03-13,CUST-00102,Pacific Partners,XYL-001,Mixed Xylenes,130.4,1005.13,131068.95,USD,Latin America,Distributor,Industrial,,3,1867.97,782.4,SITE-NEA-01,Latin America Distribution,CIF,126354.48,2025-02-24
ORD-00001352,1,2025-02-27,2025-03-13,CUST-00055,Global Group,DEG-001,Diethylene Glycol,16.2,936.95,15178.59,USD,Latin America,Spot,Consumer,CTR-00055,0,166.42,97.2,SITE-USG-01,Latin America Distribution,DAP,15081.39,2025-02-24
ORD-00001353,1,2025-02-27,2025-03-07,CUST-00109,Advanced Industries,XYL-001,Mixed Xylenes,16.7,1037.32,17323.24,USD,Latin America,Spot,Consumer,,0,48.97,100.2,SITE-NEA-01,Latin America Distribution,FOB,17223.04,2025-02-24
ORD-00001354,1,2025-02-27,2025-03-10,CUST-00058,Pacific Partners,LDPE-001,LDPE Injection Grade,62.5,1529.44,95590.0,USD,Asia Pacific,Contract,Automotive,CTR-00058,3,1592.32,312.5,SITE-NEA-02,Asia Pacific Distribution,DAP,92409.8,2025-02-24
ORD-00001355,1,2025-02-27,2025-03-02,CUST-00153,Industrial Manufacturing,HDPE-001,HDPE Film Grade,29.2,1593.25,46522.9,USD,Asia Pacific,Distributor,Consumer,,0,513.33,146.0,SITE-NEA-01,Asia Pacific Distribution,CIF,46376.9,2025-02-24
ORD-00001356,1,2025-02-27,2025-03-12,CUST-00135,United Chemicals,BUT-001,Butadiene,113.4,1580.33,179209.42,USD,Asia Pacific,Contract,Automotive,CTR-00135,3,1547.59,567.0,SITE-NEA-02,Asia Pacific Distribution,DAP,173266.14,2025-02-24
ORD-00001357,1,2025-02-27,2025-03-02,CUST-00139,United Manufacturing,PVC-001,PVC Suspension Grade,44.3,1274.15,56444.84,USD,Asia Pacific,Distributor,Industrial,CTR-00139,1,752.97,221.5,SITE-NEA-02,Asia Pacific Distribution,DDP,55658.89,2025-02-24
ORD-00001358,1,2025-02-27,2025-03-13,CUST-00162,Atlantic Holdings,PS-001,Polystyrene GPPS,33.5,1447.47,48490.24,USD,Latin America,Distributor,Automotive,CTR-00162,1,557.7,201.0,SITE-USG-02,Latin America Distribution,CIF,47804.34,2025-02-24
ORD-00001359,1,2025-02-27,2025-03-04,CUST-00112,Atlantic Manufacturing,PS-001,Polystyrene GPPS,45.5,1547.08,70392.14,USD,North America,Contract,Consumer,CTR-00112,1,345.9,113.75,SITE-USG-02,North America Distribution,CIF,69574.47,2025-02-24
ORD-00001360,1,2025-02-27,2025-03-09,CUST-00143,Global Chemicals,LDPE-001,LDPE Injection Grade,3.3,1621.26,5350.16,USD,Europe,Spot,Industrial,CTR-00143,0,81.69,13.2,SITE-NWE-02,Europe Distribution,FOB,5336.96,2025-02-24
ORD-00001361,1,2025-02-27,2025-03-12,CUST-00027,Global Holdings,MMA-001,Methyl Methacrylate,31.4,1788.1,56146.34,USD,Asia Pacific,Direct,Agricultural,CTR-00027,0,96.29,157.0,SITE-NEA-01,Asia Pacific Distribution,FOB,55989.34,2025-02-24
ORD-00001362,1,2025-02-27,2025-03-02,CUST-00007,Premier Manufacturing,PP-HOMO,Polypropylene Homopolymer,608.7,1747.8,1063885.86,USD,North America,Spot,Industrial,CTR-00007,5,6666.18,1521.75,SITE-USG-01,North America Distribution,DDP,1009169.82,2025-02-24
ORD-00001363,1,2025-02-27,2025-03-05,CUST-00195,Atlantic Corp,STY-001,Styrene Monomer,90.1,1269.17,114352.22,USD,Latin America,Distributor,Construction,CTR-00195,1,703.41,540.6,SITE-USG-01,Latin America Distribution,FOB,112668.1,2025-02-24
ORD-00001364,1,2025-02-27,2025-03-07,CUST-00081,Pacific Group,ETH-001,Ethylene,14.4,1056.19,15209.14,USD,Asia Pacific,Spot,Automotive,CTR-00081,3,251.94,72.0,SITE-NEA-01,Asia Pacific Distribution,DAP,14680.87,2025-02-24
ORD-00001365,1,2025-02-27,2025-03-07,CUST-00063,Advanced Group,LDPE-001,LDPE Injection Grade,18.5,1647.19,30473.02,USD,North America,Distributor,Agricultural,,1,61.86,46.25,SITE-USG-01,North America Distribution,CIF,30122.04,2025-02-24
ORD-00001366,1,2025-02-27,2025-03-04,CUST-00007,Premier Manufacturing,STY-001,Styrene Monomer,3421.3,1404.85,4806413.3,USD,North America,Distributor,Industrial,CTR-00007,5,51169.57,8553.25,SITE-USG-01,North America Distribution,DAP,4557539.38,2025-02-24
ORD-00001367,1,2025-02-27,2025-03-04,CUST-00161,Global Manufacturing,MMA-001,Methyl Methacrylate,19.3,1894.82,36570.03,USD,North America,Contract,Consumer,CTR-00161,0,205.7,48.25,SITE-USG-02,North America Distribution,CIF,36521.78,2025-02-24
ORD-00001368,1,2025-02-27,2025-03-03,CUST-00119,Industrial LLC,MMA-001,Methyl Methacrylate,204.8,1715.95,351426.56,USD,Latin America,Distributor,Construction,CTR-00119,3,682.25,1228.8,SITE-NEA-02,Latin America Distribution,FOB,339654.96,2025-02-24
ORD-00001369,1,2025-02-27,2025-03-04,CUST-00101,Atlantic LLC,PS-001,Polystyrene GPPS,18.0,1497.7,26958.6,USD,North America,Contract,Construction,CTR-00101,0,257.12,45.0,SITE-USG-01,North America Distribution,FOB,26913.6,2025-02-24
ORD-00001370,1,2025-02-27,2025-03-11,CUST-00019,Pacific Manufacturing,XYL-001,Mixed Xylenes,136.9,1038.59,142182.97,USD,North America,Spot,Industrial,CTR-00019,1,1663.23,342.25,SITE-USG-02,North America Distribution,CIF,140418.89,2025-02-24
ORD-00001371,1,2025-02-27,2025-03-09,CUST-00127,Pacific LLC,PVC-001,PVC Suspension Grade,17.3,1334.04,23078.89,USD,Middle East,Direct,Agricultural,CTR-00127,0,436.93,77.85,SITE-USG-01,Middle East Distribution,DDP,23001.04,2025-02-24
ORD-00001372,1,2025-02-28,2025-03-08,CUST-00022,Pacific Chemicals,PP-COPOLY,Polypropylene Copolymer,57.0,1805.41,102908.37,USD,Europe,Direct,Agricultural,CTR-00022,3,141.79,228.0,SITE-NWE-01,Europe Distribution,CIF,99593.12,2025-02-24
ORD-00001373,1,2025-02-28,2025-03-12,CUST-00126,Global LLC,ETH-001,Ethylene,20.2,1045.23,21113.65,USD,Europe,Spot,Industrial,CTR-00126,0,387.12,80.8,SITE-NWE-02,Europe Distribution,FOB,21032.85,2025-02-24
ORD-00001374,1,2025-02-28,2025-03-13,CUST-00155,Pacific Group,PP-002,Propylene Chemical Grade,28.0,1204.38,33722.64,USD,Middle East,Distributor,Construction,CTR-00155,1,216.3,126.0,SITE-NWE-02,Middle East Distribution,FOB,33259.41,2025-02-24
ORD-00001375,1,2025-02-28,2025-03-08,CUST-00196,Premier Manufacturing,PS-001,Polystyrene GPPS,11.6,1363.18,15812.89,USD,Asia Pacific,Contract,Industrial,,0,281.8,58.0,SITE-NEA-02,Asia Pacific Distribution,DAP,15754.89,2025-02-24
ORD-00001376,1,2025-02-28,2025-03-05,CUST-00149,Premier Group,LDPE-001,LDPE Injection Grade,396.7,1531.63,607597.62,USD,Europe,Spot,Industrial,CTR-00149,3,2333.46,1586.8,SITE-NWE-01,Europe Distribution,DDP,587782.89,2025-02-24
ORD-00001377,1,2025-02-28,2025-03-11,CUST-00055,Global Group,ACN-001,Acrylonitrile,10.3,1595.61,16434.78,USD,Latin America,Direct,Consumer,CTR-00055,0,297.74,61.8,SITE-USG-01,Latin America Distribution,FOB,16372.98,2025-02-24
ORD-00001378,1,2025-02-28,2025-03-13,CUST-00168,Global Partners,DEG-001,Diethylene Glycol,49.5,914.51,45268.24,USD,Asia Pacific,Distributor,Agricultural,CTR-00168,1,238.21,247.5,SITE-NEA-02,Asia Pacific Distribution,DAP,44568.06,2025-02-24
ORD-00001379,1,2025-02-28,2025-03-08,CUST-00151,United Group,LLDPE-001,LLDPE C4,4.6,1454.67,6691.48,USD,Middle East,Direct,Consumer,,1,133.17,20.7,SITE-USG-01,Middle East Distribution,DAP,6603.87,2025-02-24
ORD-00001380,1,2025-02-28,2025-03-13,CUST-00098,Global Partners,LDPE-001,LDPE Injection Grade,7.3,1565.99,11431.73,USD,Latin America,Direct,Construction,CTR-00098,0,7.17,43.8,SITE-NEA-02,Latin America Distribution,FOB,11387.93,2025-02-24
ORD-00001381,1,2025-02-28,2025-03-14,CUST-00118,Pacific Group,PVC-001,PVC Suspension Grade,44.3,1242.52,55043.64,USD,Middle East,Direct,Consumer,CTR-00118,3,219.78,199.35,SITE-USG-02,Middle East Distribution,DAP,53192.98,2025-02-24
ORD-00001382,1,2025-02-28,2025-03-09,CUST-00113,Advanced Manufacturing,PP-001,Propylene Polymer Grade,32.1,1313.78,42172.34,USD,Asia Pacific,Contract,Agricultural,,0,566.72,160.5,SITE-NEA-01,Asia Pacific Distribution,DAP,42011.84,2025-02-24
ORD-00001383,1,2025-02-28,2025-03-08,CUST-00004,Global Holdings,MMA-001,Methyl Methacrylate,96.6,1816.35,175459.41,USD,North America,Spot,Industrial,CTR-00004,3,2995.54,241.5,SITE-USG-02,North America Distribution,DAP,169954.13,2025-02-24
ORD-00001384,1,2025-02-28,2025-03-09,CUST-00092,Global Manufacturing,XYL-001,Mixed Xylenes,30.1,1039.55,31290.46,USD,Latin America,Spot,Agricultural,,0,216.68,180.6,SITE-NEA-01,Latin America Distribution,DDP,31109.86,2025-02-24
ORD-00001385,1,2025-02-28,2025-03-11,CUST-00151,United Group,XYL-001,Mixed Xylenes,72.3,1034.88,74821.82,USD,Middle East,Distributor,Consumer,CTR-00151,1,399.06,325.35,SITE-NWE-01,Middle East Distribution,DAP,73748.25,2025-02-24
ORD-00001386,1,2025-02-28,2025-03-13,CUST-00171,Advanced Industries,BEN-001,Benzene,21.1,1075.14,22685.45,USD,Latin America,Direct,Automotive,CTR-00171,3,414.39,126.6,SITE-NWE-02,Latin America Distribution,FOB,21878.29,2025-02-24
ORD-00001387,1,2025-02-28,2025-03-03,CUST-00050,Atlantic Corp,PP-COPOLY,Polypropylene Copolymer,193.9,1749.12,339154.37,USD,Asia Pacific,Distributor,Construction,CTR-00050,5,726.13,969.5,SITE-NEA-01,Asia Pacific Distribution,FOB,321227.15,2025-02-24
ORD-00001388,1,2025-02-28,2025-03-05,CUST-00092,Global Manufacturing,MEG-001,Monoethylene Glycol,0.5,809.77,404.88,USD,Latin America,Spot,Agricultural,,0,4.63,3.0,SITE-USG-02,Latin America Distribution,CIF,401.88,2025-02-24
ORD-00001389,1,2025-02-28,2025-03-04,CUST-00134,Pacific Chemicals,PP-002,Propylene Chemical Grade,38.1,1242.03,47321.34,USD,Latin America,Direct,Agricultural,,0,12.73,228.6,SITE-NWE-02,Latin America Distribution,DDP,47092.74,2025-02-24
ORD-00001390,1,2025-02-28,2025-03-12,CUST-00121,Advanced LLC,ACN-001,Acrylonitrile,9.3,1581.23,14705.44,USD,Middle East,Direct,Agricultural,,0,184.15,41.85,SITE-NEA-01,Middle East Distribution,DAP,14663.59,2025-02-24
ORD-00001391,1,2025-02-28,2025-03-13,CUST-00145,Pacific Partners,BUT-001,Butadiene,258.3,1484.7,383498.01,USD,Latin America,Spot,Construction,CTR-00145,3,811.73,1549.8,SITE-USG-01,Latin America Distribution,FOB,370443.27,2025-02-24
ORD-00001392,1,2025-02-28,2025-03-03,CUST-00149,Premier Group,ACN-001,Acrylonitrile,102.2,1558.68,159297.1,USD,Europe,Distributor,Industrial,,3,2376.92,408.8,SITE-NWE-02,Europe Distribution,FOB,154109.39,2025-02-24
