run_id,site_id,product_id,start_time,end_time,planned_quantity_mt,actual_yield_mt,yield_pct,feedstock_consumed_mt,feedstock_cost,energy_cost,labor_cost,overhead_cost,total_variable_cost,total_fixed_cost,cost_per_mt,quality_grade,batch_status,carbon_footprint_kg
RUN-00001150,SITE-NEA-01,PVC-001,2025-03-25 17:00:00,2025-03-25 23:00:00,129,119.6,92.69,128.6,84876.0,4987.88,3656.83,8740.76,89863.88,12397.59,855.03,A,COMPLETED,140524.0
RUN-00001151,SITE-NEA-01,MMA-001,2025-03-25 11:00:00,2025-03-25 17:00:00,413,384.8,93.18,409.4,393024.0,16062.03,12778.47,22484.65,409086.03,35263.12,1154.75,A,COMPLETED,438577.0
RUN-00001152,SITE-NEA-01,BUT-001,2025-03-25 05:00:00,2025-03-25 12:00:00,191,182.3,95.43,200.4,144288.0,6596.8,5943.57,8487.07,150884.8,14430.64,906.83,A,COMPLETED,191621.0
RUN-00001153,SITE-NEA-02,PVC-001,2025-03-25 16:00:00,2025-03-26 02:00:00,273,265.6,97.28,297.0,196020.0,8678.76,7451.56,20919.22,204698.76,28370.780000000002,877.52,A,COMPLETED,337556.0
RUN-00001154,SITE-NEA-02,PP-COPOLY,2025-03-25 14:00:00,2025-03-26 02:00:00,159,151.1,95.04,167.9,146073.0,8008.34,3080.29,11306.14,154081.34,14386.43,1114.94,A,COMPLETED,152652.0
RUN-00001155,SITE-NEA-02,LLDPE-001,2025-03-25 06:00:00,2025-03-25 11:00:00,213,198.8,93.31,212.2,162969.6,7779.72,7505.6,14195.79,170749.32,21701.39,968.06,B,COMPLETED,274852.0
RUN-00001156,SITE-NEA-02,MEG-001,2025-03-25 10:00:00,2025-03-25 20:00:00,318,304.9,95.87,349.2,157140.0,16335.07,8234.66,20624.21,173475.07,28858.87,663.61,B,COMPLETED,453943.0
RUN-00001157,SITE-USG-01,PP-COPOLY,2025-03-26 09:00:00,2025-03-26 14:00:00,396,390.9,98.71,446.8,388716.0,12615.91,9853.25,28851.87,401331.91,38705.119999999995,1125.7,B,COMPLETED,220445.0
RUN-00001158,SITE-USG-01,ACN-001,2025-03-26 12:00:00,2025-03-26 17:00:00,433,409.0,94.47,441.8,371112.0,23252.57,14768.4,30335.19,394364.57,45103.59,1074.49,A,COMPLETED,404543.0
RUN-00001159,SITE-USG-02,PP-001,2025-03-26 06:00:00,2025-03-26 17:00:00,197,182.2,92.47,194.1,128106.0,6851.81,5812.94,14250.31,134957.81,20063.25,850.83,A,COMPLETED,166208.0
RUN-00001160,SITE-USG-02,PP-002,2025-03-26 06:00:00,2025-03-26 12:00:00,407,384.9,94.58,442.6,278838.0,18212.17,14148.05,17261.91,297050.17,31409.96,853.36,A,COMPLETED,320639.0
RUN-00001161,SITE-USG-02,ACN-001,2025-03-26 16:00:00,2025-03-26 20:00:00,265,247.8,93.5,281.3,236292.0,9382.13,9866.32,15177.15,245674.13,25043.47,1092.48,A,COMPLETED,253674.0
RUN-00001162,SITE-USG-02,PS-001,2025-03-26 13:00:00,2025-03-26 20:00:00,487,469.5,96.4,511.6,383700.0,18123.79,18222.53,31107.11,401823.79,49329.64,960.92,A,COMPLETED,626836.0
RUN-00001163,SITE-NWE-01,PS-001,2025-03-26 04:00:00,2025-03-26 13:00:00,253,245.6,97.06,262.3,196725.0,7446.66,9059.47,15907.01,204171.66,24966.48,932.97,B,COMPLETED,178769.0
RUN-00001164,SITE-NWE-01,LLDPE-001,2025-03-26 07:00:00,2025-03-26 14:00:00,425,406.9,95.75,432.1,331852.8,16231.98,11876.82,31974.96,348084.77999999997,43851.78,963.23,A,COMPLETED,374264.0
RUN-00001165,SITE-NWE-02,MMA-001,2025-03-26 06:00:00,2025-03-26 14:00:00,164,155.0,94.5,174.2,167232.0,4734.63,5416.21,8509.0,171966.63,13925.21,1199.3,A,COMPLETED,126135.0
RUN-00001166,SITE-NWE-02,MEG-001,2025-03-26 08:00:00,2025-03-26 17:00:00,285,270.1,94.79,285.2,128340.0,14238.0,8015.63,14242.83,142578.0,22258.46,610.28,A,COMPLETED,264884.0
RUN-00001167,SITE-NWE-02,PP-HOMO,2025-03-26 02:00:00,2025-03-26 06:00:00,473,444.1,93.9,479.4,402696.0,16716.4,14373.06,26306.97,419412.4,40680.03,1036.01,A,COMPLETED,436048.0
RUN-00001168,SITE-NEA-01,DEG-001,2025-03-26 02:00:00,2025-03-26 14:00:00,371,353.1,95.17,391.1,187728.0,20153.9,12982.75,14660.65,207881.9,27643.4,667.02,B,COMPLETED,305254.0
RUN-00001169,SITE-NEA-01,PP-HOMO,2025-03-26 16:00:00,2025-03-27 04:00:00,334,312.0,93.41,358.0,300720.0,17268.62,11498.91,16229.91,317988.62,27728.82,1108.07,A,COMPLETED,382995.0
RUN-00001170,SITE-NEA-02,TOL-001,2025-03-26 06:00:00,2025-03-26 12:00:00,441,410.0,92.98,460.4,234804.0,19827.79,16024.18,22009.33,254631.79,38033.51,713.82,A,COMPLETED,566293.0
RUN-00001171,SITE-NEA-02,PP-002,2025-03-26 00:00:00,2025-03-26 06:00:00,464,451.5,97.3,510.2,321426.0,16192.8,12785.38,32413.31,337618.8,45198.69,847.88,A,COMPLETED,655535.0
RUN-00001172,SITE-USG-01,LLDPE-001,2025-03-27 10:00:00,2025-03-27 16:00:00,143,141.5,98.98,155.4,119347.2,4605.17,5494.36,8883.7,123952.37,14378.060000000001,977.6,A,COMPLETED,176668.0
RUN-00001173,SITE-USG-01,PP-002,2025-03-27 01:00:00,2025-03-27 10:00:00,139,131.1,94.3,149.2,93996.0,5908.31,3700.29,5791.96,99904.31,9492.25,834.45,A,COMPLETED,137604.0
RUN-00001174,SITE-USG-01,BEN-001,2025-03-27 16:00:00,2025-03-28 03:00:00,195,185.4,95.08,200.7,108378.0,7096.52,5808.19,13079.45,115474.52,18887.64,724.71,A,COMPLETED,169731.0
RUN-00001175,SITE-USG-01,PP-COPOLY,2025-03-27 05:00:00,2025-03-27 11:00:00,258,250.3,97.0,284.3,247341.0,9825.35,6093.45,19658.32,257166.35,25751.77,1130.32,A,COMPLETED,301732.0
RUN-00001176,SITE-USG-02,PS-001,2025-03-27 03:00:00,2025-03-27 14:00:00,173,167.5,96.83,180.7,135525.0,7017.36,4950.33,12779.11,142542.36,17729.440000000002,956.85,A,COMPLETED,202130.0
RUN-00001177,SITE-USG-02,PP-HOMO,2025-03-27 15:00:00,2025-03-27 22:00:00,164,160.2,97.69,174.1,146244.0,5195.73,3458.71,6909.05,151439.73,10367.76,1010.03,A,COMPLETED,200037.0
RUN-00001178,SITE-NWE-01,LLDPE-001,2025-03-27 19:00:00,2025-03-28 07:00:00,353,349.1,98.9,382.8,293990.4,13687.17,9636.27,22065.13,307677.57,31701.4,972.15,A,COMPLETED,253806.0
RUN-00001179,SITE-NWE-01,PVC-001,2025-03-27 02:00:00,2025-03-27 10:00:00,496,462.4,93.23,488.7,322542.0,26258.18,10152.47,35222.85,348800.18,45375.32,852.46,A,COMPLETED,345448.0
RUN-00001180,SITE-NWE-01,XYL-001,2025-03-27 04:00:00,2025-03-27 14:00:00,480,466.9,97.26,493.5,260568.0,17214.46,16464.21,30773.48,277782.46,47237.69,696.12,A,COMPLETED,581440.0
RUN-00001181,SITE-NWE-01,MMA-001,2025-03-27 03:00:00,2025-03-27 14:00:00,219,212.5,97.05,231.6,222336.0,7627.83,7570.74,15864.97,229963.83,23435.71,1192.47,A,COMPLETED,144808.0
RUN-00001182,SITE-NWE-02,MMA-001,2025-03-27 18:00:00,2025-03-28 04:00:00,351,328.9,93.7,364.8,350208.0,18907.99,11853.06,18885.72,369115.99,30738.78,1215.73,A,COMPLETED,402348.0
RUN-00001183,SITE-NWE-02,MEG-001,2025-03-27 06:00:00,2025-03-27 18:00:00,382,363.5,95.15,383.0,172350.0,12014.92,10594.95,18415.54,184364.92,29010.49,587.0,A,COMPLETED,229689.0
RUN-00001184,SITE-NWE-02,PP-HOMO,2025-03-27 02:00:00,2025-03-27 12:00:00,147,141.6,96.35,160.8,135072.0,4248.71,4273.59,6490.23,139320.71,10763.82,1059.92,A,COMPLETED,105921.0
RUN-00001185,SITE-NEA-01,ETH-001,2025-03-27 00:00:00,2025-03-27 06:00:00,280,276.2,98.66,305.8,174306.0,8931.9,5919.22,11859.44,183237.9,17778.66,727.79,A,COMPLETED,312076.0
RUN-00001186,SITE-NEA-01,BUT-001,2025-03-27 00:00:00,2025-03-27 08:00:00,278,256.9,92.42,274.4,197568.0,14573.46,7988.77,11972.64,212141.46,19961.41,903.48,A,COMPLETED,235522.0
RUN-00001187,SITE-NEA-02,LLDPE-001,2025-03-27 12:00:00,2025-03-27 22:00:00,324,316.5,97.68,351.4,269875.2,17431.39,10340.64,20480.07,287306.59,30820.71,1005.14,A,COMPLETED,240547.0
RUN-00001188,SITE-NEA-02,HDPE-001,2025-03-27 00:00:00,2025-03-27 12:00:00,280,263.9,94.26,297.7,232206.0,14077.79,9697.84,17773.16,246283.79,27471.0,1037.34,A,COMPLETED,366394.0
RUN-00001189,SITE-NEA-02,LDPE-001,2025-03-27 16:00:00,2025-03-27 23:00:00,273,256.8,94.07,276.5,223965.0,11047.54,6666.36,15239.33,235012.54,21905.69,1000.46,A,COMPLETED,280776.0
RUN-00001190,SITE-NEA-02,DEG-001,2025-03-27 01:00:00,2025-03-27 13:00:00,117,110.9,94.75,116.7,56016.0,5098.13,2455.35,8588.55,61114.13,11043.9,650.66,A,COMPLETED,146204.0
RUN-00001191,SITE-USG-01,ETH-001,2025-03-28 17:00:00,2025-03-29 05:00:00,190,186.7,98.26,212.1,120897.0,8274.52,4061.36,12998.24,129171.52,17059.6,783.24,A,COMPLETED,125772.0
RUN-00001192,SITE-USG-01,LDPE-001,2025-03-28 04:00:00,2025-03-28 12:00:00,179,176.2,98.41,189.7,153657.0,6735.06,6135.73,13109.17,160392.06,19244.9,1019.51,A,COMPLETED,252218.0
RUN-00001193,SITE-USG-01,BUT-001,2025-03-28 09:00:00,2025-03-28 21:00:00,469,432.1,92.13,464.9,334728.0,14401.42,15901.79,34052.82,349129.42,49954.61,923.59,A,COMPLETED,316428.0
RUN-00001194,SITE-USG-02,ACN-001,2025-03-28 19:00:00,2025-03-29 02:00:00,303,297.5,98.18,318.3,267372.0,13825.25,9469.55,23528.12,281197.25,32997.67,1056.12,A,COMPLETED,287217.0
RUN-00001195,SITE-USG-02,MMA-001,2025-03-28 17:00:00,2025-03-29 02:00:00,349,324.3,92.92,365.8,351168.0,14099.78,7760.74,18646.66,365267.78,26407.4,1207.76,A,COMPLETED,368619.0
RUN-00001196,SITE-USG-02,STY-001,2025-03-28 09:00:00,2025-03-28 15:00:00,295,272.8,92.48,302.5,208725.0,8516.54,5767.46,13470.6,217241.54,19238.06,866.86,A,COMPLETED,285936.0
RUN-00001197,SITE-USG-02,PP-HOMO,2025-03-28 04:00:00,2025-03-28 10:00:00,409,389.7,95.28,415.5,349020.0,13790.13,12799.81,23224.86,362810.13,36024.67,1023.44,B,COMPLETED,390324.0
RUN-00001198,SITE-NWE-01,MEG-001,2025-03-28 11:00:00,2025-03-28 18:00:00,362,348.4,96.24,369.0,166050.0,11889.26,9060.12,27079.55,177939.26,36139.67,614.46,B,COMPLETED,234005.0
RUN-00001199,SITE-NWE-01,ACN-001,2025-03-28 19:00:00,2025-03-29 05:00:00,495,460.7,93.08,527.3,442932.0,22241.25,18042.44,31559.18,465173.25,49601.619999999995,1117.38,A,COMPLETED,302154.0
RUN-00001200,SITE-NWE-01,ETH-001,2025-03-28 16:00:00,2025-03-28 21:00:00,103,98.4,95.5,103.7,59109.0,5098.12,3624.14,4207.36,64207.12,7831.5,732.1,A,COMPLETED,101334.0
RUN-00001201,SITE-NWE-02,LLDPE-001,2025-03-28 12:00:00,2025-03-28 18:00:00,462,447.3,96.82,477.0,366336.0,26333.58,14202.17,21577.93,392669.58,35780.1,957.86,A,COMPLETED,383783.0
RUN-00001202,SITE-NWE-02,ETH-001,2025-03-28 14:00:00,2025-03-28 18:00:00,147,139.6,94.95,160.3,91371.0,4989.95,4503.01,10565.0,96360.95,15068.01,798.2,B,COMPLETED,101799.0
RUN-00001203,SITE-NWE-02,XYL-001,2025-03-28 04:00:00,2025-03-28 16:00:00,411,384.0,93.44,425.2,224505.6,19220.75,13544.2,28447.34,243726.35,41991.54,744.06,A,COMPLETED,231870.0
RUN-00001204,SITE-NWE-02,HDPE-001,2025-03-28 20:00:00,2025-03-29 00:00:00,156,149.6,95.92,157.6,122928.0,4876.49,5528.85,10013.29,127804.49,15542.140000000001,958.2,A,COMPLETED,170881.0
RUN-00001205,SITE-NEA-01,LLDPE-001,2025-03-28 01:00:00,2025-03-28 09:00:00,312,291.3,93.36,320.3,245990.4,14506.22,7412.56,15073.3,260496.62,22485.86,971.45,A,COMPLETED,197595.0
RUN-00001206,SITE-NEA-01,STY-001,2025-03-28 15:00:00,2025-03-28 21:00:00,145,138.0,95.15,155.7,107433.0,4869.72,4021.93,10261.24,112302.72,14283.17,917.29,A,COMPLETED,134407.0
RUN-00001207,SITE-NEA-02,MMA-001,2025-03-28 14:00:00,2025-03-28 23:00:00,232,217.5,93.73,229.8,220608.0,9607.4,5073.44,10715.74,230215.4,15789.18,1131.06,A,COMPLETED,234684.0
RUN-00001208,SITE-NEA-02,PVC-001,2025-03-28 20:00:00,2025-03-29 08:00:00,373,361.4,96.89,404.8,267168.0,19808.41,13007.2,27451.59,286976.41,40458.79,906.02,B,COMPLETED,183549.0
RUN-00001209,SITE-NEA-02,PS-001,2025-03-28 15:00:00,2025-03-28 21:00:00,230,220.1,95.7,244.3,183225.0,10612.87,6721.53,13188.49,193837.87,19910.02,971.14,B,COMPLETED,133162.0
RUN-00001210,SITE-NEA-02,BUT-001,2025-03-28 14:00:00,2025-03-29 01:00:00,321,315.7,98.34,360.7,259704.0,16493.8,6778.01,17672.05,276197.8,24450.059999999998,952.32,A,COMPLETED,241499.0
RUN-00001211,SITE-USG-01,BEN-001,2025-03-29 20:00:00,2025-03-30 04:00:00,160,148.2,92.6,160.0,86400.0,7964.33,4138.79,9440.5,94364.33,13579.29,728.36,A,COMPLETED,166703.0
RUN-00001212,SITE-USG-01,STY-001,2025-03-29 00:00:00,2025-03-29 06:00:00,480,462.1,96.27,504.0,347760.0,15484.92,16629.48,32744.3,363244.92,49373.78,892.92,B,COMPLETED,429638.0
RUN-00001213,SITE-USG-01,PP-COPOLY,2025-03-29 20:00:00,2025-03-30 05:00:00,430,403.0,93.72,453.8,394806.0,19224.18,8465.4,28412.88,414030.18,36878.28,1118.88,B,COMPLETED,292452.0
RUN-00001214,SITE-USG-01,PP-COPOLY,2025-03-29 06:00:00,2025-03-29 17:00:00,105,98.8,94.06,105.2,91524.0,5655.13,3139.92,4746.17,97179.13,7886.09,1063.41,A,COMPLETED,130149.0
RUN-00001215,SITE-USG-02,MEG-001,2025-03-29 04:00:00,2025-03-29 08:00:00,248,235.3,94.87,258.6,116370.0,9707.29,6206.66,17011.96,126077.29000000001,23218.62,634.49,B,COMPLETED,206541.0
RUN-00001216,SITE-USG-02,ACN-001,2025-03-29 16:00:00,2025-03-29 21:00:00,245,231.3,94.41,261.9,219996.0,9988.28,6914.83,10300.59,229984.28,17215.42,1068.74,A,COMPLETED,177666.0
RUN-00001217,SITE-USG-02,XYL-001,2025-03-29 20:00:00,2025-03-30 01:00:00,183,169.3,92.5,180.5,95304.0,5081.1,5872.99,13361.26,100385.1,19234.25,706.55,B,COMPLETED,164774.0
RUN-00001218,SITE-NWE-01,LLDPE-001,2025-03-29 04:00:00,2025-03-29 12:00:00,207,196.0,94.66,207.6,159436.8,7204.33,4698.46,10367.62,166641.12999999998,15066.080000000002,927.08,A,COMPLETED,182445.0
RUN-00001219,SITE-NWE-01,PP-002,2025-03-29 02:00:00,2025-03-29 09:00:00,274,262.7,95.88,290.6,183078.0,13017.65,8890.41,20684.59,196095.65,29575.0,859.04,A,COMPLETED,373545.0
RUN-00001220,SITE-NWE-01,PP-COPOLY,2025-03-29 01:00:00,2025-03-29 07:00:00,171,167.0,97.67,179.6,156252.0,5931.48,4249.69,13358.63,162183.48,17608.32,1076.6,A,COMPLETED,196418.0
RUN-00001221,SITE-NWE-02,ACN-001,2025-03-29 13:00:00,2025-03-30 00:00:00,129,119.8,92.9,136.5,114660.0,4321.13,4785.14,8146.51,118981.13,12931.650000000001,1101.11,B,COMPLETED,130882.0
RUN-00001222,SITE-NWE-02,PP-HOMO,2025-03-29 00:00:00,2025-03-29 12:00:00,108,103.9,96.19,118.8,99792.0,5179.32,4071.73,4706.84,104971.32,8778.57,1094.8,B,COMPLETED,111411.0
RUN-00001223,SITE-NWE-02,BEN-001,2025-03-29 19:00:00,2025-03-30 00:00:00,359,350.2,97.56,373.4,201636.0,17115.29,7443.92,23868.74,218751.29,31312.660000000003,714.06,A,COMPLETED,304582.0
RUN-00001224,SITE-NEA-01,BEN-001,2025-03-29 03:00:00,2025-03-29 08:00:00,186,175.8,94.5,197.6,106704.0,7471.55,4688.85,12131.07,114175.55,16819.92,745.14,A,COMPLETED,112263.0
RUN-00001225,SITE-NEA-01,PP-001,2025-03-29 08:00:00,2025-03-29 17:00:00,470,446.0,94.88,478.9,316074.0,23482.95,11740.72,23159.71,339556.95,34900.43,839.59,A,COMPLETED,289183.0
RUN-00001226,SITE-NEA-01,PVC-001,2025-03-29 13:00:00,2025-03-29 21:00:00,282,275.1,97.55,295.7,195162.0,11385.28,7395.99,21864.56,206547.28,29260.550000000003,857.17,A,COMPLETED,190502.0
RUN-00001227,SITE-NEA-01,LLDPE-001,2025-03-29 04:00:00,2025-03-29 08:00:00,160,150.2,93.87,163.3,125414.4,7924.09,5824.25,9473.59,133338.49,15297.84,989.59,B,COMPLETED,146914.0
RUN-00001228,SITE-NEA-02,XYL-001,2025-03-29 12:00:00,2025-03-29 16:00:00,200,192.4,96.2,218.2,115209.6,7365.32,5509.15,10179.09,122574.92000000001,15688.24,718.62,A,COMPLETED,239928.0
RUN-00001229,SITE-NEA-02,LDPE-001,2025-03-29 06:00:00,2025-03-29 18:00:00,425,415.3,97.73,477.3,386613.0,21061.11,16149.8,19757.64,407674.11,35907.44,1068.1,B,COMPLETED,233287.0
RUN-00001230,SITE-NEA-02,ACN-001,2025-03-29 16:00:00,2025-03-30 00:00:00,316,297.9,94.27,323.9,272076.0,10207.27,6656.21,12740.89,282283.27,19397.1,1012.69,A,COMPLETED,293898.0
RUN-00001231,SITE-NEA-02,ACN-001,2025-03-29 14:00:00,2025-03-30 02:00:00,307,293.1,95.46,328.4,275856.0,13802.56,7574.55,22457.03,289658.56,30031.579999999998,1090.72,A,COMPLETED,236032.0
RUN-00001232,SITE-USG-01,LLDPE-001,2025-03-30 06:00:00,2025-03-30 10:00:00,305,301.3,98.77,320.1,245836.8,12676.93,10461.09,22317.09,258513.72999999998,32778.18,966.78,A,COMPLETED,259528.0
RUN-00001233,SITE-USG-01,LLDPE-001,2025-03-30 04:00:00,2025-03-30 12:00:00,221,217.5,98.41,247.2,189849.6,11210.34,6013.16,13482.27,201059.94,19495.43,1014.05,A,COMPLETED,192693.0
RUN-00001234,SITE-USG-02,PP-001,2025-03-30 03:00:00,2025-03-30 14:00:00,478,457.1,95.63,490.5,323730.0,17631.12,13111.93,26034.91,341361.12,39146.84,832.44,A,COMPLETED,650577.0
RUN-00001235,SITE-USG-02,LLDPE-001,2025-03-30 19:00:00,2025-03-31 06:00:00,284,265.8,93.59,303.2,232857.6,11194.41,8342.55,20805.19,244052.01,29147.739999999998,1027.84,B,COMPLETED,213398.0
RUN-00001236,SITE-NWE-01,XYL-001,2025-03-30 17:00:00,2025-03-30 21:00:00,218,201.9,92.62,215.3,113678.4,7727.51,6761.89,11149.56,121405.90999999999,17911.45,690.03,A,COMPLETED,192488.0
RUN-00001237,SITE-NWE-01,PP-COPOLY,2025-03-30 02:00:00,2025-03-30 14:00:00,214,207.1,96.76,225.7,196359.0,7337.04,4650.86,15843.7,203696.04,20494.56,1082.52,A,COMPLETED,255036.0
RUN-00001238,SITE-NWE-02,ETH-001,2025-03-30 20:00:00,2025-03-31 03:00:00,260,239.5,92.12,270.2,154014.0,12826.93,5690.93,11638.18,166840.93,17329.11,768.98,A,COMPLETED,120898.0
RUN-00001239,SITE-NWE-02,ACN-001,2025-03-30 17:00:00,2025-03-30 23:00:00,193,187.9,97.38,205.4,172536.0,9711.88,6314.72,13782.28,182247.88,20097.0,1076.88,B,COMPLETED,193330.0
RUN-00001240,SITE-NEA-01,DEG-001,2025-03-30 07:00:00,2025-03-30 19:00:00,312,300.1,96.18,338.3,162384.0,12399.81,6481.73,18819.2,174783.81,25300.93,666.73,B,COMPLETED,242268.0
RUN-00001241,SITE-NEA-01,MEG-001,2025-03-30 20:00:00,2025-03-31 07:00:00,382,366.1,95.83,413.5,186075.0,16702.12,13349.96,28616.06,202777.12,41966.020000000004,668.51,A,COMPLETED,368447.0
RUN-00001242,SITE-NEA-01,PP-HOMO,2025-03-30 01:00:00,2025-03-30 07:00:00,179,171.8,95.97,186.8,156912.0,10263.48,5120.52,9735.77,167175.48,14856.29,1059.56,A,COMPLETED,187387.0
RUN-00001243,SITE-NEA-02,HDPE-001,2025-03-30 17:00:00,2025-03-30 22:00:00,257,243.8,94.86,279.5,218010.0,8510.48,7805.54,13470.88,226520.48,21276.42,1016.39,B,COMPLETED,225679.0
RUN-00001244,SITE-NEA-02,PVC-001,2025-03-30 03:00:00,2025-03-30 10:00:00,104,96.3,92.57,103.7,68442.0,4583.81,3695.57,6547.46,73025.81,10243.03,864.68,A,COMPLETED,113892.0
RUN-00001245,SITE-USG-01,PP-002,2025-03-31 13:00:00,2025-04-01 00:00:00,347,336.0,96.83,369.9,233037.0,12359.44,8040.87,22124.14,245396.44,30165.01,820.12,A,COMPLETED,271319.0
RUN-00001246,SITE-USG-01,PVC-001,2025-03-31 16:00:00,2025-04-01 02:00:00,491,475.4,96.83,529.0,349140.0,15140.24,11334.72,20791.37,364280.24,32126.089999999997,833.84,A,COMPLETED,564188.0
RUN-00001247,SITE-USG-01,ACN-001,2025-03-31 11:00:00,2025-03-31 17:00:00,482,448.2,92.99,483.2,405888.0,20102.23,12030.05,20900.42,425990.23,32930.47,1023.92,A,COMPLETED,613590.0
RUN-00001248,SITE-USG-01,PS-001,2025-03-31 05:00:00,2025-03-31 10:00:00,466,446.2,95.76,477.2,357900.0,24611.12,16591.48,20394.79,382511.12,36986.270000000004,940.16,B,COMPLETED,659486.0
RUN-00001249,SITE-USG-02,MEG-001,2025-03-31 08:00:00,2025-03-31 19:00:00,278,274.5,98.72,289.5,130275.0,16042.99,8019.54,17049.53,146317.99,25069.07,624.36,A,COMPLETED,154944.0
RUN-00001250,SITE-USG-02,LLDPE-001,2025-03-31 11:00:00,2025-03-31 18:00:00,497,470.4,94.64,499.9,383923.2,26325.37,13536.52,27321.76,410248.57,40858.28,958.99,A,COMPLETED,433081.0
RUN-00001251,SITE-USG-02,MMA-001,2025-03-31 12:00:00,2025-03-31 17:00:00,363,353.5,97.4,384.8,369408.0,15532.0,7499.11,19999.65,384940.0,27498.760000000002,1166.73,A,COMPLETED,426316.0
RUN-00001252,SITE-USG-02,BEN-001,2025-03-31 14:00:00,2025-03-31 19:00:00,339,333.1,98.25,377.8,204012.0,11346.87,7238.94,23501.04,215358.87,30739.98,738.81,A,COMPLETED,412086.0
RUN-00001253,SITE-NWE-01,ACN-001,2025-03-31 14:00:00,2025-04-01 01:00:00,283,262.9,92.9,296.8,249312.0,10631.59,6314.79,14642.36,259943.59,20957.15,1068.47,A,COMPLETED,294290.0
RUN-00001254,SITE-NWE-01,XYL-001,2025-03-31 16:00:00,2025-03-31 22:00:00,474,446.8,94.26,481.8,254390.4,19784.66,11903.99,34991.43,274175.06,46895.42,718.6,A,COMPLETED,603878.0
RUN-00001255,SITE-NWE-01,PVC-001,2025-03-31 17:00:00,2025-04-01 02:00:00,232,216.0,93.1,241.3,159258.0,9618.78,8293.34,16246.37,168876.78,24539.71,895.45,A,COMPLETED,124816.0
RUN-00001256,SITE-NWE-01,PP-001,2025-03-31 17:00:00,2025-04-01 01:00:00,372,359.7,96.7,413.7,273042.0,11227.88,7651.74,22394.26,284269.88,30046.0,873.83,A,COMPLETED,334627.0
RUN-00001257,SITE-NWE-02,BEN-001,2025-03-31 11:00:00,2025-03-31 21:00:00,364,352.5,96.85,378.0,204120.0,14844.16,12253.57,15730.63,218964.16,27984.199999999997,700.56,A,COMPLETED,485960.0
RUN-00001258,SITE-NWE-02,HDPE-001,2025-03-31 06:00:00,2025-03-31 18:00:00,262,250.9,95.77,268.8,209664.0,8873.7,8501.66,13642.24,218537.7,22143.9,959.27,B,COMPLETED,357286.0
RUN-00001259,SITE-NWE-02,LLDPE-001,2025-03-31 07:00:00,2025-03-31 11:00:00,158,156.2,98.84,172.3,132326.4,9205.33,5525.33,7008.38,141531.72999999998,12533.71,986.33,A,COMPLETED,191872.0
RUN-00001260,SITE-NWE-02,BEN-001,2025-03-31 08:00:00,2025-03-31 20:00:00,125,123.5,98.82,136.0,73440.0,5755.68,3526.81,5530.21,79195.68,9057.02,714.6,B,COMPLETED,159713.0
RUN-00001261,SITE-NEA-01,MEG-001,2025-03-31 20:00:00,2025-04-01 00:00:00,225,219.0,97.34,234.7,105615.0,10140.24,6523.98,10106.09,115755.24,16630.07,604.5,A,COMPLETED,282229.0
RUN-00001262,SITE-NEA-01,TOL-001,2025-03-31 08:00:00,2025-03-31 13:00:00,252,249.1,98.84,265.4,135354.0,7517.85,6690.79,16828.53,142871.85,23519.32,667.97,A,COMPLETED,186675.0
RUN-00001263,SITE-NEA-01,LLDPE-001,2025-03-31 15:00:00,2025-04-01 02:00:00,372,343.5,92.33,391.2,300441.6,20124.64,11280.74,14829.54,320566.24,26110.28,1009.25,A,COMPLETED,494620.0
RUN-00001264,SITE-NEA-01,ETH-001,2025-03-31 13:00:00,2025-03-31 22:00:00,421,410.8,97.57,434.2,247494.0,17853.84,9716.84,18561.43,265347.84,28278.27,714.77,A,COMPLETED,435289.0
RUN-00001265,SITE-NEA-02,PS-001,2025-03-31 03:00:00,2025-03-31 10:00:00,157,153.8,97.96,163.1,122325.0,8684.05,3270.99,10153.54,131009.05,13424.53,939.1,A,COMPLETED,118263.0
RUN-00001266,SITE-NEA-02,TOL-001,2025-03-31 12:00:00,2025-03-31 19:00:00,120,114.2,95.15,120.6,61506.0,6652.93,3265.33,8061.74,68158.93,11327.07,696.02,A,COMPLETED,162576.0
RUN-00001267,SITE-NEA-02,PP-001,2025-03-31 07:00:00,2025-03-31 16:00:00,260,249.5,95.97,284.2,187572.0,9463.85,7354.44,13619.8,197035.85,20974.239999999998,873.79,A,COMPLETED,346899.0
RUN-00001268,SITE-USG-01,PP-HOMO,2025-04-01 07:00:00,2025-04-01 19:00:00,376,366.3,97.42,407.8,342552.0,19010.01,11610.06,18214.7,361562.01,29824.760000000002,1068.49,B,COMPLETED,339414.0
RUN-00001269,SITE-USG-01,LLDPE-001,2025-04-01 04:00:00,2025-04-01 12:00:00,253,235.8,93.2,270.4,207667.2,11761.04,5946.4,10899.25,219428.24000000002,16845.65,1002.01,A,COMPLETED,139033.0
RUN-00001270,SITE-USG-01,PP-HOMO,2025-04-01 19:00:00,2025-04-02 05:00:00,469,446.0,95.1,483.9,406476.0,25652.83,15604.67,33414.79,432128.83,49019.46,1078.81,B,COMPLETED,431058.0
RUN-00001271,SITE-USG-02,LDPE-001,2025-04-01 15:00:00,2025-04-01 22:00:00,311,306.9,98.67,326.5,264465.0,10304.17,6185.58,24431.19,274769.17,30616.769999999997,995.07,A,COMPLETED,322549.0
